id,groupkey,name,parent_id/id
product_category#3310,3310,ANTRIEBSWELLEN,O#product_category#0
product_category#3311,3311,ANTRIEBSWELLEN,O#product_category#0
product_category#3312,3312,ANTRIEBSWELLEN,O#product_category#0
product_category#3313,3313,ANTRIEBSWELLEN,O#product_category#0
product_category#3314,3314,ANTRIEBSWELLEN,O#product_category#0
product_category#3315,3315,ANTRIEBSWELLEN,O#product_category#0
product_category#3316,3316,ANTRIEBSWELLEN,O#product_category#0
product_category#3322,3322,ANTRIEBSWELLEN,O#product_category#0
product_category#3329,3329,ANTRIEBSWELLEN,O#product_category#0
product_category#3330,3330,GELENKSAETZE,O#product_category#0
product_category#3331,3331,GELENKSAETZE,O#product_category#0
product_category#3332,3332,GELENKSAETZE,O#product_category#0
product_category#3333,3333,GELENKSAETZE,O#product_category#0
product_category#3334,3334,GELENKSAETZE,O#product_category#0
product_category#3335,3335,GELENKSAETZE,O#product_category#0
product_category#3336,3336,GELENKSAETZE,O#product_category#0
product_category#3337,3337,GELENKSAETZE,O#product_category#0
product_category#3338,3338,GELENKSAETZE,O#product_category#0
product_category#3339,3339,GELENKSAETZE,O#product_category#0
product_category#3340,3340,GELENKSAETZE,O#product_category#0
product_category#3341,3341,GELENKSAETZE,O#product_category#0
product_category#3342,3342,GELENKSAETZE,O#product_category#0
product_category#3343,3343,GELENKSAETZE,O#product_category#0
product_category#3344,3344,GELENKSAETZE,O#product_category#0
product_category#3346,3346,GELENKSAETZE,O#product_category#0
product_category#3352,3352,GELENKSAETZE,O#product_category#0
product_category#3359,3359,GELENKSAETZE,O#product_category#0
product_category#3360,3360,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3362,3362,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3363,3363,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3364,3364,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3365,3365,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3366,3366,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3367,3367,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3368,3368,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3369,3369,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3370,3370,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3371,3371,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3372,3372,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3373,3373,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3374,3374,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3375,3375,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3376,3376,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3377,3377,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3378,3378,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3379,3379,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3380,3380,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3381,3381,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3382,3382,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3383,3383,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3385,3385,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3386,3386,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3387,3387,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3399,3399,ACHS-LENKMANSCHETTEN,O#product_category#0
product_category#3400,3400,LENKUNGSTEILE,O#product_category#0
product_category#3401,3401,LENKUNGSTEILE,O#product_category#0
product_category#3402,3402,LENKUNGSTEILE,O#product_category#0
product_category#3403,3403,LENKUNGSTEILE,O#product_category#0
product_category#3404,3404,LENKUNGSTEILE,O#product_category#0
product_category#3405,3405,LENKUNGSTEILE,O#product_category#0
product_category#3406,3406,LENKUNGSTEILE,O#product_category#0
product_category#3408,3408,LENKUNGSTEILE,O#product_category#0
product_category#3409,3409,LENKUNGSTEILE,O#product_category#0
product_category#3410,3410,LENKUNGSTEILE,O#product_category#0
product_category#3411,3411,LENKUNGSTEILE,O#product_category#0
product_category#3412,3412,LENKUNGSTEILE,O#product_category#0
product_category#3413,3413,LENKUNGSTEILE,O#product_category#0
product_category#3414,3414,LENKUNGSTEILE,O#product_category#0
product_category#3415,3415,LENKUNGSTEILE,O#product_category#0
product_category#3416,3416,LENKUNGSTEILE,O#product_category#0
product_category#3417,3417,LENKUNGSTEILE,O#product_category#0
product_category#3418,3418,LENKUNGSTEILE,O#product_category#0
product_category#3421,3421,LENKUNGSTEILE,O#product_category#0
product_category#3422,3422,LENKUNGSTEILE,O#product_category#0
product_category#3424,3424,LENKUNGSTEILE,O#product_category#0
product_category#3425,3425,LENKUNGSTEILE,O#product_category#0
product_category#3426,3426,LENKUNGSTEILE,O#product_category#0
product_category#3427,3427,LENKUNGSTEILE,O#product_category#0
product_category#3428,3428,LENKUNGSTEILE,O#product_category#0
product_category#3429,3429,LENKUNGSTEILE,O#product_category#0
product_category#3431,3431,LENKUNGSTEILE,O#product_category#0
product_category#3433,3433,LENKUNGSTEILE,O#product_category#0
product_category#3439,3439,LENKUNGSTEILE,O#product_category#0
product_category#3499,3499,LENKUNGSTEILE,O#product_category#0
product_category#3501,3501,LENKGETRIEBE I. A.,O#product_category#0
product_category#3502,3502,LENKGETRIEBE I. A.,O#product_category#0
product_category#3503,3503,LENKGETRIEBE I. A.,O#product_category#0
product_category#3504,3504,LENKGETRIEBE I. A.,O#product_category#0
product_category#3505,3505,LENKGETRIEBE I. A.,O#product_category#0
product_category#3506,3506,LENKGETRIEBE I. A.,O#product_category#0
product_category#3507,3507,LENKGETRIEBE I. A.,O#product_category#0
product_category#3508,3508,LENKGETRIEBE I. A.,O#product_category#0
product_category#3509,3509,LENKGETRIEBE I. A.,O#product_category#0
product_category#3510,3510,LENKGETRIEBE I. A.,O#product_category#0
product_category#3511,3511,LENKGETRIEBE I. A.,O#product_category#0
product_category#3512,3512,LENKGETRIEBE I. A.,O#product_category#0
product_category#3513,3513,LENKGETRIEBE I. A.,O#product_category#0
product_category#3514,3514,LENKGETRIEBE I. A.,O#product_category#0
product_category#3515,3515,LENKGETRIEBE,O#product_category#0
product_category#3516,3516,LENKGETRIEBE I. A.,O#product_category#0
product_category#3522,3522,LENKGETRIEBE I. A.,O#product_category#0
product_category#3529,3529,LENKGETRIEBE I. A.,O#product_category#0
product_category#3530,3530,LENKH.SERVOP. AUST.,O#product_category#0
product_category#3531,3531,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3532,3532,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3533,3533,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3534,3534,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3535,3535,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3536,3536,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3537,3537,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3538,3538,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3539,3539,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3540,3540,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3542,3542,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3544,3544,SERVOPUMPEN,O#product_category#0
product_category#3545,3545,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3546,3546,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3549,3549,LENKHILFE SERVOPUMPEN,O#product_category#0
product_category#3550,3550,LENKGETRIEBE N.O.AUSTAU.,O#product_category#0
product_category#3580,3580,LENKH.SERVOP.N.O.AU.,O#product_category#0
product_category#3600,3600,SPORTFAHRWERK,O#product_category#0
product_category#3601,3601,SPORTFAHRWERK,O#product_category#0
product_category#3602,3602,SPORTFAHRWERK,O#product_category#0
product_category#3603,3603,SPORTFAHRWERK,O#product_category#0
product_category#3604,3604,SPORTFAHRWERK,O#product_category#0
product_category#3605,3605,SPORTFAHRWERK,O#product_category#0
product_category#3606,3606,SPORTFAHRWERK,O#product_category#0
product_category#3607,3607,SPORTFAHRWERK,O#product_category#0
product_category#3608,3608,SPORTFAHRWERK,O#product_category#0
product_category#3609,3609,SPORTFAHRWERK,O#product_category#0
product_category#3610,3610,SPORTFAHRWERK,O#product_category#0
product_category#3611,3611,SPORTFAHRWERK,O#product_category#0
product_category#3612,3612,SPORTFAHRWERK,O#product_category#0
product_category#3613,3613,SPORTFAHRWERK,O#product_category#0
product_category#3615,3615,SPORTFAHRWERK LSD,O#product_category#0
product_category#3616,3616,FAHRWERK-DAEMPFER,O#product_category#0
product_category#3699,3699,SPORTFAHRWERK,O#product_category#0
product_category#3700,3700,GELENKSCHEIBEN,O#product_category#0
product_category#3701,3701,GELENKSCHEIBEN,O#product_category#0
product_category#3702,3702,GELENKSCHEIBEN,O#product_category#0
product_category#3703,3703,GELENKSCHEIBEN,O#product_category#0
product_category#3704,3704,GELENKSCHEIBEN,O#product_category#0
product_category#3712,3712,GELENKSCHEIBEN,O#product_category#0
product_category#3715,3715,GELENKSCHEIBEN,O#product_category#0
product_category#3716,3716,GELENKSCHEIBEN,O#product_category#0
product_category#3799,3799,GELENKSCHEIBEN,O#product_category#0
product_category#3800,3800,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3801,3801,WINTERREIFEN,O#product_category#0
product_category#3802,3802,OFFROAD,O#product_category#0
product_category#3803,3803,LKW REIFEN,O#product_category#0
product_category#3804,3804,LKW REIFEN,O#product_category#0
product_category#3805,3805,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3806,3806,WINTERREIFEN,O#product_category#0
product_category#3807,3807,OFFROAD,O#product_category#0
product_category#3808,3808,LKW REIFEN,O#product_category#0
product_category#3809,3809,LKW REIFEN,O#product_category#0
product_category#3810,3810,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3811,3811,WINTERREIFEN,O#product_category#0
product_category#3812,3812,OFFROAD,O#product_category#0
product_category#3813,3813,LKW REIFEN,O#product_category#0
product_category#3814,3814,LKW REIFEN,O#product_category#0
product_category#3816,3816,WINTERREIFEN,O#product_category#0
product_category#3817,3817,OFFROAD,O#product_category#0
product_category#3818,3818,LKW REIFEN,O#product_category#0
product_category#3819,3819,LKW REIFEN,O#product_category#0
product_category#3820,3820,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3821,3821,WINTERREIFEN,O#product_category#0
product_category#3822,3822,OFFROAD,O#product_category#0
product_category#3823,3823,LKW REIFEN,O#product_category#0
product_category#3824,3824,LKW REIFEN,O#product_category#0
product_category#3825,3825,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3826,3826,WINTERREIFEN,O#product_category#0
product_category#3827,3827,OFFROAD,O#product_category#0
product_category#3828,3828,LKW REIFEN,O#product_category#0
product_category#3829,3829,LKW REIFEN,O#product_category#0
product_category#3830,3830,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3831,3831,WINTERREIFEN,O#product_category#0
product_category#3832,3832,OFFROAD,O#product_category#0
product_category#3833,3833,LKW REIFEN,O#product_category#0
product_category#3834,3834,LKW REIFEN,O#product_category#0
product_category#3835,3835,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3836,3836,WINTERREIFEN,O#product_category#0
product_category#3837,3837,OFFROAD,O#product_category#0
product_category#3838,3838,LKW REIFEN,O#product_category#0
product_category#3839,3839,LKW REIFEN,O#product_category#0
product_category#3840,3840,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3841,3841,WINTERREIFEN,O#product_category#0
product_category#3842,3842,OFFROAD,O#product_category#0
product_category#3843,3843,LKW REIFEN,O#product_category#0
product_category#3844,3844,LKW REIFEN,O#product_category#0
product_category#3845,3845,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3846,3846,WINTERREIFEN,O#product_category#0
product_category#3847,3847,OFFROAD,O#product_category#0
product_category#3848,3848,LKW REIFEN,O#product_category#0
product_category#3849,3849,LKW REIFEN,O#product_category#0
product_category#3850,3850,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3851,3851,WINTERREIFEN,O#product_category#0
product_category#3852,3852,OFFROAD,O#product_category#0
product_category#3853,3853,LKW REIFEN,O#product_category#0
product_category#3854,3854,LKW REIFEN,O#product_category#0
product_category#3855,3855,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3856,3856,WINTERREIFEN,O#product_category#0
product_category#3857,3857,OFFROAD,O#product_category#0
product_category#3858,3858,LKW REIFEN,O#product_category#0
product_category#3859,3859,LKW REIFEN,O#product_category#0
product_category#3860,3860,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3861,3861,WINTERREIFEN,O#product_category#0
product_category#3862,3862,OFFROAD,O#product_category#0
product_category#3863,3863,LKW REIFEN,O#product_category#0
product_category#3864,3864,LKW REIFEN,O#product_category#0
product_category#3865,3865,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3866,3866,WINTERREIFEN,O#product_category#0
product_category#3867,3867,OFFROAD,O#product_category#0
product_category#3868,3868,LKW REIFEN,O#product_category#0
product_category#3869,3869,LKW REIFEN,O#product_category#0
product_category#3870,3870,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3871,3871,WINTERREIFEN,O#product_category#0
product_category#3872,3872,OFFROAD,O#product_category#0
product_category#3873,3873,LKW REIFEN,O#product_category#0
product_category#3874,3874,LKW REIFEN,O#product_category#0
product_category#3875,3875,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3876,3876,WINTERREIFEN,O#product_category#0
product_category#3877,3877,OFFROAD,O#product_category#0
product_category#3878,3878,LKW REIFEN,O#product_category#0
product_category#3879,3879,LKW REIFEN,O#product_category#0
product_category#3880,3880,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3881,3881,WINTERREIFEN,O#product_category#0
product_category#3882,3882,OFFROAD,O#product_category#0
product_category#3883,3883,LKW REIFEN,O#product_category#0
product_category#3884,3884,LKW REIFEN,O#product_category#0
product_category#3885,3885,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3886,3886,WINTERREIFEN,O#product_category#0
product_category#3887,3887,OFFROAD,O#product_category#0
product_category#3888,3888,LKW REIFEN,O#product_category#0
product_category#3889,3889,LKW REIFEN,O#product_category#0
product_category#3890,3890,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3891,3891,WINTERREIFEN,O#product_category#0
product_category#3892,3892,OFFROAD,O#product_category#0
product_category#3893,3893,LKW REIFEN,O#product_category#0
product_category#3895,3895,REIFEN SOMMER/GANZJ.,O#product_category#0
product_category#3896,3896,WINTERREIFEN,O#product_category#0
product_category#3897,3897,OFFROAD,O#product_category#0
product_category#3898,3898,LKW REIFEN,O#product_category#0
product_category#3899,3899,LKW REIFEN,O#product_category#0
product_category#3900,3900,FELGEN,O#product_category#0
product_category#3901,3901,FELGEN,O#product_category#0
product_category#3902,3902,FELGEN,O#product_category#0
product_category#3903,3903,FELGEN,O#product_category#0
product_category#3904,3904,FELGEN,O#product_category#0
product_category#3920,3920,KOMPLETTRAEDER,O#product_category#0
product_category#3930,3930,OFFROAD,O#product_category#0
product_category#3940,3940,RADSCHRAUBEN RDKS,O#product_category#0
product_category#3950,3950,RADBLENDEN,O#product_category#0
product_category#3951,3951,RADBLENDEN EVB,O#product_category#0
product_category#3952,3952,RADBLENDEN,O#product_category#0
