id,partner_id/id,partner_shipping_ids/id,tour_pricing_id/.id
partner_tour_config#24587,res_partner_id#24587,res_partner_id#24587,2
partner_tour_config#24066,res_partner_id#24066,res_partner_id#24066,2
partner_tour_config#23909,res_partner_id#23909,res_partner_id#23909,2
partner_tour_config#24416,res_partner_id#24416,res_partner_id#24416,2
partner_tour_config#23013,res_partner_id#23013,res_partner_id#23013,2
partner_tour_config#22625,res_partner_id#22625,res_partner_id#22625,2
partner_tour_config#24905,res_partner_id#24905,res_partner_id#24905,2
partner_tour_config#20982,res_partner_id#20982,res_partner_id#20982,2
partner_tour_config#22825,res_partner_id#22825,res_partner_id#22825,2
partner_tour_config#24169,res_partner_id#24169,res_partner_id#24169,2
partner_tour_config#22826,res_partner_id#22826,res_partner_id#22826,2
partner_tour_config#22333,res_partner_id#22333,res_partner_id#22333,2
partner_tour_config#23378,res_partner_id#23378,res_partner_id#23378,2
partner_tour_config#23404,res_partner_id#23404,res_partner_id#23404,2
partner_tour_config#22635,res_partner_id#22635,res_partner_id#22635,2
partner_tour_config#23372,res_partner_id#23372,res_partner_id#23372,2
partner_tour_config#22382,res_partner_id#22382,res_partner_id#22382,2
partner_tour_config#22898,res_partner_id#22898,res_partner_id#22898,2
partner_tour_config#22957,res_partner_id#22957,res_partner_id#22957,2
partner_tour_config#24534,res_partner_id#24534,res_partner_id#24534,2
partner_tour_config#23015,res_partner_id#23015,res_partner_id#23015,2
partner_tour_config#23472,res_partner_id#23472,res_partner_id#23472,2
partner_tour_config#24171,res_partner_id#24171,res_partner_id#24171,2
partner_tour_config#24049,res_partner_id#24049,res_partner_id#24049,2
partner_tour_config#23140,res_partner_id#23140,res_partner_id#23140,2
partner_tour_config#22990,res_partner_id#22990,res_partner_id#22990,2
partner_tour_config#24501,res_partner_id#24501,res_partner_id#24501,2
partner_tour_config#24688,res_partner_id#24688,res_partner_id#24688,2
partner_tour_config#24196,res_partner_id#24196,res_partner_id#24196,2
partner_tour_config#22916,res_partner_id#22916,res_partner_id#22916,2
partner_tour_config#23142,res_partner_id#23142,res_partner_id#23142,2
partner_tour_config#24215,res_partner_id#24215,res_partner_id#24215,2
partner_tour_config#23407,res_partner_id#23407,res_partner_id#23407,2
partner_tour_config#1138,res_partner_id#1138,res_partner_id#1138,2
partner_tour_config#23486,res_partner_id#23486,res_partner_id#23486,2
partner_tour_config#24172,res_partner_id#24172,res_partner_id#24172,2
partner_tour_config#22160,res_partner_id#22160,res_partner_id#22160,2
partner_tour_config#23406,res_partner_id#23406,res_partner_id#23406,2
partner_tour_config#23635,res_partner_id#23635,res_partner_id#23635,2
partner_tour_config#23020,res_partner_id#23020,res_partner_id#23020,2
partner_tour_config#23018,res_partner_id#23018,res_partner_id#23018,2
partner_tour_config#23021,res_partner_id#23021,res_partner_id#23021,2
partner_tour_config#22914,res_partner_id#22914,res_partner_id#22914,2
partner_tour_config#24132,res_partner_id#24132,res_partner_id#24132,2
partner_tour_config#23409,res_partner_id#23409,res_partner_id#23409,2
partner_tour_config#24467,res_partner_id#24467,res_partner_id#24467,2
partner_tour_config#24535,res_partner_id#24535,res_partner_id#24535,2
partner_tour_config#24661,res_partner_id#24661,res_partner_id#24661,2
partner_tour_config#22858,res_partner_id#22858,res_partner_id#22858,2
partner_tour_config#23023,res_partner_id#23023,res_partner_id#23023,2
partner_tour_config#23241,res_partner_id#23241,res_partner_id#23241,2
partner_tour_config#23024,res_partner_id#23024,res_partner_id#23024,2
partner_tour_config#24058,res_partner_id#24058,res_partner_id#24058,2
partner_tour_config#24450,res_partner_id#24450,res_partner_id#24450,2
partner_tour_config#22918,res_partner_id#22918,res_partner_id#22918,2
partner_tour_config#407,res_partner_id#407,res_partner_id#407,3
partner_tour_config#22812,res_partner_id#22812,res_partner_id#22812,2
partner_tour_config#22919,res_partner_id#22919,res_partner_id#22919,2
partner_tour_config#23925,res_partner_id#23925,res_partner_id#23925,2
partner_tour_config#22917,res_partner_id#22917,res_partner_id#22917,2
partner_tour_config#23937,res_partner_id#23937,res_partner_id#23937,2
partner_tour_config#24249,res_partner_id#24249,res_partner_id#24249,2
partner_tour_config#24468,res_partner_id#24468,res_partner_id#24468,2
partner_tour_config#24638,res_partner_id#24638,res_partner_id#24638,2
partner_tour_config#23474,res_partner_id#23474,res_partner_id#23474,2
partner_tour_config#13729,res_partner_id#13729,res_partner_id#13729,2
partner_tour_config#16516,res_partner_id#16516,res_partner_id#16516,3
partner_tour_config#22778,res_partner_id#22778,res_partner_id#22778,2
partner_tour_config#23494,res_partner_id#23494,res_partner_id#23494,2
partner_tour_config#24495,res_partner_id#24495,res_partner_id#24495,2
partner_tour_config#22774,res_partner_id#22774,res_partner_id#22774,2
partner_tour_config#22942,res_partner_id#22942,res_partner_id#22942,2
partner_tour_config#22414,res_partner_id#22414,res_partner_id#22414,2
partner_tour_config#23212,res_partner_id#23212,res_partner_id#23212,2
partner_tour_config#24136,res_partner_id#24136,res_partner_id#24136,2
partner_tour_config#22777,res_partner_id#22777,res_partner_id#22777,2
partner_tour_config#23910,res_partner_id#23910,res_partner_id#23910,2
partner_tour_config#22776,res_partner_id#22776,res_partner_id#22776,2
partner_tour_config#23184,res_partner_id#23184,res_partner_id#23184,2
partner_tour_config#24198,res_partner_id#24198,res_partner_id#24198,2
partner_tour_config#23911,res_partner_id#23911,res_partner_id#23911,2
partner_tour_config#24173,res_partner_id#24173,res_partner_id#24173,2
partner_tour_config#22775,res_partner_id#22775,res_partner_id#22775,2
partner_tour_config#23636,res_partner_id#23636,res_partner_id#23636,2
partner_tour_config#22444,res_partner_id#22444,res_partner_id#22444,2
partner_tour_config#24536,res_partner_id#24536,res_partner_id#24536,2
partner_tour_config#16488,res_partner_id#16488,res_partner_id#16488,3
partner_tour_config#22389,res_partner_id#22389,res_partner_id#22389,2
partner_tour_config#23464,res_partner_id#23464,res_partner_id#23464,2
partner_tour_config#22161,res_partner_id#22161,res_partner_id#22161,2
partner_tour_config#22751,res_partner_id#22751,res_partner_id#22751,2
partner_tour_config#16542,res_partner_id#16542,res_partner_id#16542,5
partner_tour_config#22322,res_partner_id#22322,res_partner_id#22322,2
partner_tour_config#22415,res_partner_id#22415,res_partner_id#22415,2
partner_tour_config#22449,res_partner_id#22449,res_partner_id#22449,2
partner_tour_config#19845,res_partner_id#19845,res_partner_id#19845,3
partner_tour_config#24651,res_partner_id#24651,res_partner_id#24651,2
partner_tour_config#22783,res_partner_id#22783,res_partner_id#22783,2
partner_tour_config#22448,res_partner_id#22448,res_partner_id#22448,2
partner_tour_config#22446,res_partner_id#22446,res_partner_id#22446,2
partner_tour_config#22785,res_partner_id#22785,res_partner_id#22785,2
partner_tour_config#22922,res_partner_id#22922,res_partner_id#22922,2
partner_tour_config#22780,res_partner_id#22780,res_partner_id#22780,2
partner_tour_config#24502,res_partner_id#24502,res_partner_id#24502,2
partner_tour_config#22924,res_partner_id#22924,res_partner_id#22924,2
partner_tour_config#9378,res_partner_id#9378,res_partner_id#9378,3
partner_tour_config#300,res_partner_id#300,res_partner_id#300,3
partner_tour_config#3097,res_partner_id#3097,res_partner_id#3097,3
partner_tour_config#23449,res_partner_id#23449,res_partner_id#23449,2
partner_tour_config#24663,res_partner_id#24663,res_partner_id#24663,2
partner_tour_config#21844,res_partner_id#21844,res_partner_id#21844,2
partner_tour_config#22601,res_partner_id#22601,res_partner_id#22601,2
partner_tour_config#22461,res_partner_id#22461,res_partner_id#22461,2
partner_tour_config#23496,res_partner_id#23496,res_partner_id#23496,2
partner_tour_config#23618,res_partner_id#23618,res_partner_id#23618,2
partner_tour_config#24026,res_partner_id#24026,res_partner_id#24026,2
partner_tour_config#22743,res_partner_id#22743,res_partner_id#22743,2
partner_tour_config#22460,res_partner_id#22460,res_partner_id#22460,2
partner_tour_config#23515,res_partner_id#23515,res_partner_id#23515,2
partner_tour_config#22246,res_partner_id#22246,res_partner_id#22246,2
partner_tour_config#23938,res_partner_id#23938,res_partner_id#23938,2
partner_tour_config#23373,res_partner_id#23373,res_partner_id#23373,2
partner_tour_config#23039,res_partner_id#23039,res_partner_id#23039,2
partner_tour_config#23244,res_partner_id#23244,res_partner_id#23244,2
partner_tour_config#22926,res_partner_id#22926,res_partner_id#22926,2
partner_tour_config#23497,res_partner_id#23497,res_partner_id#23497,2
partner_tour_config#24652,res_partner_id#24652,res_partner_id#24652,2
partner_tour_config#22927,res_partner_id#22927,res_partner_id#22927,2
partner_tour_config#23467,res_partner_id#23467,res_partner_id#23467,2
partner_tour_config#20989,res_partner_id#20989,res_partner_id#20989,2
partner_tour_config#22426,res_partner_id#22426,res_partner_id#22426,2
partner_tour_config#24123,res_partner_id#24123,res_partner_id#24123,2
partner_tour_config#24402,res_partner_id#24402,res_partner_id#24402,2
partner_tour_config#23243,res_partner_id#23243,res_partner_id#23243,2
partner_tour_config#24110,res_partner_id#24110,res_partner_id#24110,2
partner_tour_config#24217,res_partner_id#24217,res_partner_id#24217,2
partner_tour_config#22709,res_partner_id#22709,res_partner_id#22709,2
partner_tour_config#22319,res_partner_id#22319,res_partner_id#22319,2
partner_tour_config#22708,res_partner_id#22708,res_partner_id#22708,2
partner_tour_config#22836,res_partner_id#22836,res_partner_id#22836,2
partner_tour_config#24753,res_partner_id#24753,res_partner_id#24753,2
partner_tour_config#22832,res_partner_id#22832,res_partner_id#22832,2
partner_tour_config#24796,res_partner_id#24796,res_partner_id#24796,2
partner_tour_config#22689,res_partner_id#22689,res_partner_id#22689,2
partner_tour_config#23215,res_partner_id#23215,res_partner_id#23215,2
partner_tour_config#22688,res_partner_id#22688,res_partner_id#22688,2
partner_tour_config#23086,res_partner_id#23086,res_partner_id#23086,2
partner_tour_config#23640,res_partner_id#23640,res_partner_id#23640,2
partner_tour_config#24932,res_partner_id#24932,res_partner_id#24932,2
partner_tour_config#24403,res_partner_id#24403,res_partner_id#24403,2
partner_tour_config#23246,res_partner_id#23246,res_partner_id#23246,2
partner_tour_config#23641,res_partner_id#23641,res_partner_id#23641,2
partner_tour_config#24153,res_partner_id#24153,res_partner_id#24153,2
partner_tour_config#23085,res_partner_id#23085,res_partner_id#23085,2
partner_tour_config#24231,res_partner_id#24231,res_partner_id#24231,2
partner_tour_config#22618,res_partner_id#22618,res_partner_id#22618,2
partner_tour_config#23088,res_partner_id#23088,res_partner_id#23088,2
partner_tour_config#24028,res_partner_id#24028,res_partner_id#24028,2
partner_tour_config#23186,res_partner_id#23186,res_partner_id#23186,2
partner_tour_config#23089,res_partner_id#23089,res_partner_id#23089,2
partner_tour_config#22476,res_partner_id#22476,res_partner_id#22476,2
partner_tour_config#24183,res_partner_id#24183,res_partner_id#24183,2
partner_tour_config#23374,res_partner_id#23374,res_partner_id#23374,2
partner_tour_config#23375,res_partner_id#23375,res_partner_id#23375,2
partner_tour_config#23077,res_partner_id#23077,res_partner_id#23077,2
partner_tour_config#17689,res_partner_id#17689,res_partner_id#17689,3
partner_tour_config#24250,res_partner_id#24250,res_partner_id#24250,2
partner_tour_config#828,res_partner_id#828,res_partner_id#828,3
partner_tour_config#22686,res_partner_id#22686,res_partner_id#22686,2
partner_tour_config#24483,res_partner_id#24483,res_partner_id#24483,2
partner_tour_config#22842,res_partner_id#22842,res_partner_id#22842,2
partner_tour_config#22960,res_partner_id#22960,res_partner_id#22960,2
partner_tour_config#22961,res_partner_id#22961,res_partner_id#22961,2
partner_tour_config#23167,res_partner_id#23167,res_partner_id#23167,2
partner_tour_config#23302,res_partner_id#23302,res_partner_id#23302,2
partner_tour_config#22843,res_partner_id#22843,res_partner_id#22843,2
partner_tour_config#22841,res_partner_id#22841,res_partner_id#22841,2
partner_tour_config#23376,res_partner_id#23376,res_partner_id#23376,2
partner_tour_config#23161,res_partner_id#23161,res_partner_id#23161,2
partner_tour_config#24202,res_partner_id#24202,res_partner_id#24202,2
partner_tour_config#23961,res_partner_id#23961,res_partner_id#23961,2
partner_tour_config#22958,res_partner_id#22958,res_partner_id#22958,2
partner_tour_config#24200,res_partner_id#24200,res_partner_id#24200,2
partner_tour_config#23367,res_partner_id#23367,res_partner_id#23367,2
partner_tour_config#24831,res_partner_id#24831,res_partner_id#24831,2
partner_tour_config#23914,res_partner_id#23914,res_partner_id#23914,2
partner_tour_config#327,res_partner_id#327,res_partner_id#327,3
partner_tour_config#24405,res_partner_id#24405,res_partner_id#24405,2
partner_tour_config#22761,res_partner_id#22761,res_partner_id#22761,2
partner_tour_config#23078,res_partner_id#23078,res_partner_id#23078,2
partner_tour_config#24622,res_partner_id#24622,res_partner_id#24622,2
partner_tour_config#23946,res_partner_id#23946,res_partner_id#23946,2
partner_tour_config#22845,res_partner_id#22845,res_partner_id#22845,2
partner_tour_config#24406,res_partner_id#24406,res_partner_id#24406,2
partner_tour_config#23558,res_partner_id#23558,res_partner_id#23558,2
partner_tour_config#24484,res_partner_id#24484,res_partner_id#24484,2
partner_tour_config#24124,res_partner_id#24124,res_partner_id#24124,2
partner_tour_config#23379,res_partner_id#23379,res_partner_id#23379,2
partner_tour_config#23912,res_partner_id#23912,res_partner_id#23912,2
partner_tour_config#24314,res_partner_id#24314,res_partner_id#24314,2
partner_tour_config#24218,res_partner_id#24218,res_partner_id#24218,2
partner_tour_config#23498,res_partner_id#23498,res_partner_id#23498,2
partner_tour_config#24313,res_partner_id#24313,res_partner_id#24313,2
partner_tour_config#23048,res_partner_id#23048,res_partner_id#23048,2
partner_tour_config#24623,res_partner_id#24623,res_partner_id#24623,2
partner_tour_config#22642,res_partner_id#22642,res_partner_id#22642,2
partner_tour_config#24842,res_partner_id#24842,res_partner_id#24842,2
partner_tour_config#22944,res_partner_id#22944,res_partner_id#22944,2
partner_tour_config#22712,res_partner_id#22712,res_partner_id#22712,2
partner_tour_config#24843,res_partner_id#24843,res_partner_id#24843,2
partner_tour_config#23559,res_partner_id#23559,res_partner_id#23559,2
partner_tour_config#17220,res_partner_id#17220,res_partner_id#17220,2
partner_tour_config#24219,res_partner_id#24219,res_partner_id#24219,2
partner_tour_config#24407,res_partner_id#24407,res_partner_id#24407,2
